dispatch,xopt_pv,xopt_wind,xopt_sto,xopt_elyz,xopt_fc,xopt_hyTank,lcoe_opt,shed_max,algo,srand,ret,numevals,time,shed_rate_opt,capex,om,replacement,opex,fc_hours,elyz_hours,fc_starts,elyz_starts,batt_cycles,h2_consumed,ini_h2_level,ini_bat_level,fc_energy,batt_energy
1,4.000867909353976,1.8,5.495040038421529,0.8630360702670304,1.4097309962074371,16.21842317263618,0.3550642727940347,0.00015,CRS2,3,XTOL_REACHED,21792,22.740000009536743,0.0001499999918390137,2.477313416689662e7,6.782752162526562e6,2.7581767221479407e6,9.540928884674503e6,1198.0,3582.0,125.0,233.0,161.79741581440595,42846.2682700491,0.014048263478425745,0.0,685540.2923207856,844629.1141126326
2,6.611377264303353,1.7999999921652983,0.1428407811948043,1.9255150090602764,1.3828592994116435,17.012235124145324,0.411584490902492,0.00015,CRS2,3,XTOL_REACHED,17983,18.95300006866455,0.00014999992984026175,2.8086341988158282e7,7.4508514828991275e6,4.277449352754435e6,1.1728300835653562e7,2925.0,4812.0,316.0,351.0,60.37037181808912,90020.84182639874,0.013345728389881987,0.0,1.4403334692223798e6,8192.183517940815
1,4.000868169541664,1.7999999998559542,5.495035463808815,0.863036616108123,1.4097309969134904,16.218424508125164,0.3550642723112799,0.00015,CRS2,4,XTOL_REACHED,20151,21.14800000190735,0.0001499999901814874,2.4773134419803362e7,6.78275200515299e6,2.7581764256671714e6,9.540928430820161e6,1198.0,3582.0,125.0,233.0,161.79748149781094,42846.290071489035,0.014048262674856132,0.0,685540.6411438246,844628.7538461506
2,6.611378205127674,1.7999999966668447,0.14283738183903014,1.9255148412059218,1.38285976524121,17.012234314445532,0.4115844860460763,0.00015,CRS2,4,XTOL_REACHED,16100,17.10699987411499,0.00014999997541518205,2.808634200671164e7,7.450851421041129e6,4.277448860960635e6,1.1728300282001764e7,2925.0,4812.0,316.0,351.0,60.371674292154175,90020.8415781922,0.013345694062135182,0.0,1.440333465251075e6,8192.165298473486
1,4.000868089087615,1.7999999971927836,5.495040541514684,0.8630359827428352,1.4097309931841115,16.218422700716093,0.3550642730694904,0.00015,CRS2,5,XTOL_REACHED,18407,19.23799991607666,0.00014999999917213926,2.4773134168070585e7,6.782752197339847e6,2.7581767286532037e6,9.540928925993051e6,1198.0,3582.0,125.0,233.0,161.79741025358388,42846.26484252678,0.014048264205740875,0.0,685540.2374804285,844629.1624127508
2,6.611378429144432,1.7999999986996307,0.14283692085781421,1.9255148010863996,1.3828598457448158,17.012234044038987,0.4115844858285061,0.00015,CRS2,5,XTOL_REACHED,16601,17.4520001411438,0.00014999993145740212,2.8086342048397124e7,7.450851433015044e6,4.27744877886191e6,1.1728300211876955e7,2925.0,4812.0,316.0,351.0,60.37184633106804,90020.84143264432,0.013345684545096189,0.0,1.440333462922309e6,8192.162204609343
1,4.000868050367852,1.7999999953916495,5.495032231112706,0.8630371028746773,1.4097310042420925,16.21842584092436,0.35506427277091435,0.00015,CRS2,6,XTOL_REACHED,24676,25.905999898910522,0.0001499999831541875,2.4773134586528584e7,6.782751891299915e6,2.758176308996724e6,9.540928200296639e6,1198.0,3582.0,125.0,233.0,161.79752587125847,42846.30713049286,0.014048260862655551,0.0,685540.9140878858,844628.4885980142
2,6.615102803056786,1.7999999993338665,0.1472900980525114,1.9242001080585371,1.3819523482222404,17.009431225343622,0.41158646996222104,0.00015,CRS2,6,XTOL_REACHED,22873,24.17799997329712,0.0001499999601682879,2.808741220422576e7,7.450980028379343e6,4.275741948059866e6,1.172672197643921e7,2925.0,4813.0,316.0,351.0,58.52076366612324,90014.96854757724,0.013344554086961065,0.0,1.4402394967612359e6,8188.55256756658
1,4.000868064890676,1.7999999977209533,5.495033758374532,0.8630368872587055,1.4097310008625292,16.218425257162266,0.3550642726487507,0.00015,CRS2,7,XTOL_REACHED,19374,20.603999853134155,0.00014999998100221053,2.4773134504515603e7,6.78275194516378e6,2.758176376621804e6,9.540928321785584e6,1198.0,3582.0,125.0,233.0,161.79750458922538,42846.299285701425,0.01404826198193999,0.0,685540.7885712228,844628.6122516242
2,6.611378575112255,1.8,0.1428373951592048,1.9255147354759528,1.3828597245205474,17.01223394549299,0.4115844845563668,0.00015,CRS2,7,XTOL_REACHED,21419,23.052000045776367,0.00014999998264313505,2.808634204746733e7,7.450851419714187e6,4.27744865674923e6,1.1728300076463416e7,2925.0,4812.0,316.0,351.0,60.371658832819726,90020.84105899418,0.013345691174741721,0.0,1.4403334569439068e6,8192.16396466416
1,4.000868028445079,1.7999999954745993,5.4950327572009625,0.8630370342474439,1.4097309935557534,16.21842571783515,0.35506427263756823,0.00015,CRS2,8,XTOL_REACHED,23317,24.8989999294281,0.0001499999984126757,2.47731345567299e7,6.782751903108973e6,2.7581763298557173e6,9.54092823296469e6,1198.0,3582.0,125.0,233.0,161.79751837235364,42846.304573585985,0.014048263320013141,0.0,685540.8731773758,844628.5303154124
2,6.611377397853093,1.8,0.14283917080952907,1.9255150332617563,1.3828595357455198,17.012234527695266,0.4115844872724581,0.00015,CRS2,8,XTOL_REACHED,17483,18.746999979019165,0.00014999993868500518,2.8086341722873397e7,7.450851435891614e6,4.277449303608911e6,1.1728300739500526e7,2925.0,4812.0,316.0,351.0,60.37098624052181,90020.84197357766,0.013345695425011373,0.0,1.4403334715772425e6,8192.174534772143
1,4.000867930329283,1.7999999999545129,5.4950371240446865,0.8630364967836055,1.4097309973580192,16.218424105579615,0.3550642732877698,0.00015,CRS2,9,XTOL_REACHED,16544,17.936000108718872,0.00014999998912489286,2.4773134323056094e7,6.782752075446677e6,2.7581766020885273e6,9.540928677535204e6,1198.0,3582.0,125.0,233.0,161.7974565890825,42846.28290885489,0.014048264612707561,0.0,685540.5265416782,844628.879006366
2,6.61137847660856,1.7999999991955555,0.14283717584986663,1.9255147762271823,1.382859759882165,17.012234020803316,0.4115844846372211,0.00015,CRS2,9,XTOL_REACHED,17648,19.14800000190735,0.00014999999878816516,2.8086342008933485e7,7.450851411849153e6,4.277448714536274e6,1.1728300126385428e7,2925.0,4812.0,316.0,351.0,60.37174703935977,90020.84124859427,0.013345690312428275,0.0,1.4403334599775083e6,8192.163355813462
1,4.000868266967414,1.8,5.495028495138696,0.8630375530711306,1.409730995522839,16.218426825937886,0.355064271937947,0.00015,CRS2,10,XTOL_REACHED,28230,30.603999853134155,0.0001499999951690897,2.477313475390227e7,6.782751761486481e6,2.7581760635463158e6,9.540927825032797e6,1198.0,3582.0,125.0,233.0,161.79757933302665,42846.32482027731,0.014048260210307239,0.0,685541.197124437,844628.1934354729
2,6.611378002159693,1.7999999999396716,0.1428372971424184,1.925514866383888,1.3828597743528979,17.012234608382528,0.41158448549974885,0.00015,CRS2,10,XTOL_REACHED,15336,16.776000022888184,0.00014999997704470065,2.808634194901097e7,7.450851394467861e6,4.277448895414812e6,1.1728300289882673e7,2925.0,4812.0,316.0,351.0,60.371709477872514,90020.8417506314,0.013345703143667394,0.0,1.4403334680101024e6,8192.165215402301
1,4.00073509745179,1.7999999999999992,5.50286477616579,0.8612632952942283,1.3934268268895749,16.200653689142843,0.3544842563733399,0.0002,CRS2,1,XTOL_REACHED,21035,22.953999996185303,0.00019999998632742975,2.4737903634763326e7,6.771375861501813e6,2.745409273845476e6,9.516785135347288e6,1197.0,3582.0,125.0,233.0,161.6855633496378,42785.1587629358,0.014055015304667507,0.0,684562.5402069727,845247.101802682
2,6.645796126596731,1.799999996563094,0.1991939030685331,1.9130731959887932,1.3605814131237763,16.96539368300689,0.4111241911178453,0.0002,CRS2,1,XTOL_REACHED,15120,16.842000007629395,0.00019999998586181568,2.8068376487544794e7,7.444010260808374e6,4.25085139924067e6,1.1694861660049044e7,2920.0,4816.0,313.0,351.0,45.70577355784631,89916.22432806352,0.013300459744974036,0.0,1.4386595892490163e6,8649.09585636626
1,4.000735325737858,1.8,5.502865218814672,0.8612631757322692,1.3934268611723188,16.2006531637365,0.3544842568947747,0.0002,CRS2,2,XTOL_REACHED,17301,19.234999895095825,0.00019999997651634348,2.473790366297535e7,6.7713759062160095e6,2.745409271115776e6,9.516785177331787e6,1197.0,3582.0,125.0,233.0,161.68555888498523,42785.15534754039,0.014055009109715263,0.0,684562.4855606463,845247.146454157
2,6.662008030700351,1.8,0.19545368308018077,1.908334389501625,1.3610679679168811,16.94989483453675,0.41111948615367366,0.0002,CRS2,2,XTOL_REACHED,15080,16.586999893188477,0.00019999987215186206,2.807196910533197e7,7.444549048522126e6,4.243989401911881e6,1.1688538450434007e7,2918.0,4819.0,314.0,350.0,46.70365316496142,89893.5296201588,0.013314411624647362,0.0,1.438296473922541e6,8671.980973171498
1,4.000735140867896,1.7999999992683668,5.502864662404155,0.8612633046267225,1.3934268253122777,16.200653771299013,0.3544842570166604,0.0002,CRS2,3,XTOL_REACHED,15852,17.447999954223633,0.00019999999206132875,2.473790369954638e7,6.771375866093881e6,2.745409261568571e6,9.516785127662452e6,1197.0,3582.0,125.0,233.0,161.68556528278634,42785.15912469258,0.01405502217583578,0.0,684562.5459950813,845247.0944347107
2,6.6457966277963685,1.7999999956547443,0.19919350580837364,1.9130730152231166,1.3605814494950579,16.965393905722813,0.41112419163781644,0.0002,CRS2,3,XTOL_REACHED,16540,18.26800012588501,0.00019999999558860396,2.8068376832039803e7,7.4440102683407115e6,4.25085106080303e6,1.169486132914374e7,2920.0,4816.0,313.0,351.0,45.70585431024477,89916.22381567862,0.013300480406067126,0.0,1.438659581050858e6,8649.093888223199
1,4.003282343650965,1.8,5.49921311973798,0.8610355931734905,1.3934242361322402,16.198774429561208,0.35448521920018644,0.0002,CRS2,4,XTOL_REACHED,17508,19.244999885559082,0.00019999989873983667,2.4738374149058297e7,6.771330420425685e6,2.7447228167438395e6,9.516053237169525e6,1198.0,3583.0,125.0,234.0,161.7551306760947,42790.44385258107,0.01405663263922994,0.0,684647.1016412971,845049.6399589658
2,6.626341022464327,1.7999999999999998,0.16545305967099885,1.9205690993816797,1.3660970079249941,16.984812557379183,0.4111521078965141,0.0002,CRS2,4,XTOL_REACHED,19572,21.631999969482422,0.00019999997345928987,2.8063753741863273e7,7.443012224055353e6,4.261000903599144e6,1.1704013127654497e7,2926.0,4814.0,316.0,352.0,52.69142718456825,89976.28228933841,0.013305557665850757,0.0,1.4396205166294146e6,8282.059953812539
1,4.003282294885957,1.8,5.499200079571944,0.8610373752858832,1.3934242208013659,16.198779002185418,0.35448521685880147,0.0002,CRS2,5,XTOL_REACHED,20530,22.580999851226807,0.000199999989690954,2.4738374639318697e7,6.771329922015777e6,2.7447221545678084e6,9.516052076583585e6,1198.0,3583.0,125.0,234.0,161.75531181763026,42790.5100426457,0.014056627233755439,0.0,684648.1606823312,845048.5824377622
2,6.645796314299895,1.8,0.19919440383047818,1.913073082789581,1.36058134192977,16.965393823183383,0.41112419179977994,0.0002,CRS2,5,XTOL_REACHED,16095,17.646000146865845,0.00019999997064899414,2.8068376679119915e7,7.444010281689733e6,4.2508512411703905e6,1.1694861522860125e7,2920.0,4816.0,313.0,351.0,45.705671204479515,89916.2238281165,0.013300476376643779,0.0,1.438659581249864e6,8649.098230885742
1,4.000734411749508,1.799999992351721,5.5028784392389465,0.861261631298686,1.3934269090399907,16.200650162122574,0.3544842628287922,0.0002,CRS2,6,XTOL_REACHED,15658,17.2810001373291,0.00019999971885765103,2.473790327180935e7,6.771376404467389e6,2.745410194966673e6,9.516786599434063e6,1197.0,3582.0,125.0,233.0,161.6853687709411,42785.093444955506,0.014055014151622707,0.0,684561.4951192881,845248.1832625093
2,6.662006044623393,1.8,0.19545351084647583,1.9083348292920679,1.361067943401002,16.949896183091177,0.4111194785137184,0.0002,CRS2,6,XTOL_REACHED,14298,15.751000165939331,0.00019999990517359918,2.8071968001645382e7,7.444548797620404e6,4.243990083116073e6,1.1688538880736478e7,2918.0,4819.0,314.0,350.0,46.70379103112549,89893.53107531615,0.01331441550023602,0.0,1.4382964972050583e6,8671.998930529944
1,4.000735252741325,1.7999999989093183,5.502864700278646,0.86126326782283,1.3934268310869222,16.20065345767511,0.35448425610629325,0.0002,CRS2,7,XTOL_REACHED,20599,22.687000036239624,0.00019999997036718973,2.473790363696716e7,6.771375865618927e6,2.7454092404873953e6,9.516785106106322e6,1197.0,3582.0,125.0,233.0,161.68556559763462,42785.158369942095,0.014055012007458014,0.0,684562.5339190735,845247.1018982205
2,6.645795563807692,1.7999999918800624,0.1991938045889812,1.9130733307872079,1.3605814838760175,16.965394530059875,0.41112419377016723,0.0002,CRS2,7,XTOL_REACHED,16802,18.526000022888184,0.0001999998000716373,2.8068376518111657e7,7.444010257909442e6,4.250851660489887e6,1.169486191839933e7,2920.0,4816.0,313.0,351.0,45.70580681462175,89916.22517258723,0.013300477457082495,0.0,1.4386596027613957e6,8649.097873652816
1,4.000735176029977,1.8,5.502866540040895,0.861263030276071,1.393426849392585,16.200652954899798,0.35448425695131286,0.0002,CRS2,8,XTOL_REACHED,19786,21.788000106811523,0.0001999999580612902,2.473790359011937e7,6.771375940782777e6,2.74540935840356e6,9.516785299186338e6,1197.0,3582.0,125.0,233.0,161.68553941922397,42785.149445064424,0.014055010878744834,0.0,684562.3911210308,845247.2476345851
2,6.662006621020232,1.7999999999999998,0.19545832508793834,1.9083345908856166,1.3610672694152943,16.94989501328362,0.41111948278071425,0.0002,CRS2,8,XTOL_REACHED,15809,17.421000003814697,0.0001999999836435601,2.807196833297022e7,7.444548997358101e6,4.24398997968291e6,1.1688538977041012e7,2918.0,4819.0,314.0,350.0,46.70277238296802,89893.52874252216,0.013314413871094067,0.0,1.4382964598803546e6,8672.023383591244
1,4.000735045834204,1.8,5.502866116308918,0.8612631315440167,1.3934268258154088,16.200653302242078,0.35448425677264644,0.0002,CRS2,9,XTOL_REACHED,24250,26.759999990463257,0.00019999999048665398,2.473790358482741e7,6.771375911790837e6,2.7454093566999407e6,9.516785268490776e6,1197.0,3582.0,125.0,233.0,161.68554434527692,42785.15224791205,0.014055016189116762,0.0,684562.4359665927,845247.208300858
2,6.502977641944434,1.7999999999999998,0.12493792108681301,1.9584230174564847,1.3776448953303184,17.075643449639408,0.4111839443662417,0.0002,CRS2,9,XTOL_REACHED,17372,19.31500005722046,0.0001999999020610667,2.802600582404592e7,7.438447645026017e6,4.319795297915187e6,1.1758242942941204e7,2935.0,4800.0,317.0,349.0,65.68331801168428,90172.73389098726,0.01327704015951782,0.0,1.4427637422557962e6,7796.020342340661
1,4.000735167165637,1.8,5.502866220536785,0.8612630662812817,1.3934268565949712,16.200653127430066,0.3544842570887241,0.0002,CRS2,10,XTOL_REACHED,17130,18.890000104904175,0.00019999990709960937,2.4737903623204067e7,6.7713759298758935e6,2.7454093413658785e6,9.516785271241773e6,1197.0,3582.0,125.0,233.0,161.68554379486108,42785.15112954203,0.014055011395066104,0.0,684562.4180726724,845247.2214329689
2,6.645795988030477,1.799999999099236,0.1991937667136271,1.9130731980520423,1.360581434999169,16.965393921777018,0.41112419034010717,0.0002,CRS2,10,XTOL_REACHED,17681,19.710999965667725,0.00019999997670760595,2.806837644150878e7,7.444010234720429e6,4.25085139653944e6,1.169486163125987e7,2920.0,4816.0,313.0,351.0,45.70581247024678,89916.22434508233,0.013300465470363752,0.0,1.4386595895213173e6,8649.09729932237
1,4.012094706663872,1.8,5.497684209877923,0.8580658386273947,1.3800941188095739,16.173390783803885,0.35399569929091285,0.00025,CRS2,1,XTOL_REACHED,22017,24.407000064849854,0.0002499999845642734,2.4709630584345102e7,6.761871961529897e6,2.7318858955590664e6,9.493757857088963e6,1196.0,3585.0,125.0,234.0,161.83944480781358,42730.6708691776,0.014027180873583968,0.0,683690.7339068416,845255.0522425598
2,6.545634545271634,1.8,0.13086564812772064,1.9444658621346185,1.3628665693644932,17.030747074206225,0.4107184807234203,0.00025,CRS2,1,XTOL_REACHED,23698,26.704999923706055,0.0002499999958263022,2.8010830925264746e7,7.430747986857734e6,4.288888598814854e6,1.1719636585672587e7,2933.0,4806.0,316.0,351.0,63.152882986328564,90088.43616961385,0.013257813641490717,0.0,1.4414149787138216e6,7851.31581498299
1,3.9995297182091947,1.8,5.512109825838549,0.8596701027156508,1.3801065270706745,16.183714591196733,0.3539926342038607,0.00025,CRS2,2,XTOL_REACHED,20210,22.046000003814697,0.0002499999569091973,2.4707350154089734e7,6.761948035170224e6,2.7352055386960367e6,9.49715357386626e6,1196.0,3581.0,125.0,232.0,161.54499987220723,42723.20866904626,0.014018280629430054,0.0,683571.3387047402,845931.0920551466
2,6.546116116344728,1.799999998914404,0.13079159343820548,1.9447982929190575,1.362473209413056,17.02898605299281,0.41071642685107035,0.00025,CRS2,2,XTOL_REACHED,22800,24.735999822616577,0.000249999981809565,2.801040454675308e7,7.430730685664898e6,4.2891235407560775e6,1.1719854226420976e7,2935.0,4806.0,316.0,351.0,62.01606942548259,90096.87569871605,0.013257743498547673,0.0,1.4415500111794567e6,7705.621511986583
1,4.0007412818523065,1.8,5.500666507906928,0.8613471430395687,1.3801053275364743,16.18414973004935,0.3539931800366635,0.00025,CRS2,3,XTOL_REACHED,23748,25.816999912261963,0.000249999962263125,2.470769778308943e7,6.7617404940026505e6,2.734731487108852e6,9.496471981111502e6,1198.0,3581.0,125.0,233.0,161.71457163660853,42774.23120894903,0.01401790025546737,0.0,684387.6993431845,845061.0316399077
2,6.6106364525398,1.8,0.14113728956303814,1.9250837467707362,1.3586401086730198,16.98822169587431,0.41071419492223976,0.00025,CRS2,3,XTOL_REACHED,23803,26.102999925613403,0.0002499999408005392,2.8033388177801676e7,7.43342089272288e6,4.257388896997164e6,1.1690809789720044e7,2930.0,4811.0,315.0,351.0,58.807536085704996,89995.99578858563,0.013275444667364794,0.0,1.43993593261737e6,7884.939436566113
1,4.000741243563508,1.8,5.500679790074823,0.8613454083033919,1.3801053207946594,16.184144885901528,0.3539931819523011,0.00025,CRS2,4,XTOL_REACHED,22360,24.619999885559082,0.0002499999935191189,2.4707697177217256e7,6.761741002054657e6,2.734732214627306e6,9.496473216681963e6,1198.0,3581.0,125.0,233.0,161.71438662975746,42774.164192114215,0.014017903366902597,0.0,684386.6270738274,845062.1053837205
2,6.55568626112013,1.8,0.12461488828122852,1.9425014171640196,1.3630238995371875,17.02328586247404,0.41071827478658096,0.00025,CRS2,4,XTOL_REACHED,30615,34.73099994659424,0.00024999999531438185,2.8014083364975538e7,7.431161307999206e6,4.284706310355304e6,1.171586761835451e7,2935.0,4806.0,316.0,351.0,65.15593452324188,90086.3567422728,0.013264195876591297,0.0,1.4413817078763647e6,7713.429526399187
1,4.000741533974969,1.7999999961023379,5.500666140614973,0.8613471347986119,1.3801053201741829,16.184149548138095,0.353993179809873,0.00025,CRS2,5,XTOL_REACHED,22879,25.57099986076355,0.00024999998998044586,2.470769782751862e7,6.761740487776188e6,2.7347314124647304e6,9.496471900240919e6,1198.0,3581.0,125.0,233.0,161.71457877600193,42774.23182157449,0.014017900399001675,0.0,684387.7091451918,845061.0125211182
2,6.5552509366016345,1.8,0.13521985864517994,1.9419876460958823,1.3616856350745525,17.022726326159912,0.4107177393724227,0.00025,CRS2,5,XTOL_REACHED,32602,36.365999937057495,0.000249999874713379,2.801402851907895e7,7.431334342741958e6,4.284611499877242e6,1.17159458426192e7,2933.0,4806.0,315.0,351.0,60.542213088611284,90075.47139956107,0.013259717870186436,0.0,1.441207542392977e6,7777.184021112961
1,3.999531352709917,1.7999999987871327,5.512112667048121,0.8596691913619672,1.3801065154394665,16.18371207619568,0.3539926337067375,0.00025,CRS2,6,XTOL_REACHED,23799,26.41100001335144,0.00024999998620208136,2.4707350372464195e7,6.76194818030759e6,2.735205218245792e6,9.497153398553383e6,1196.0,3581.0,125.0,232.0,161.54497282120178,42723.185768980824,0.014018287537658517,0.0,683570.9723036932,845931.386436406
2,6.5556975636551265,1.7999999995958262,0.12461498423578724,1.9424981993333121,1.3630236081886316,17.023278668393825,0.4107182748621847,0.00025,CRS2,6,XTOL_REACHED,28155,31.71399998664856,0.0002499999941018934,2.801408774823807e7,7.431161921061428e6,4.284700776991631e6,1.1715862698053058e7,2935.0,4806.0,316.0,351.0,65.15559449460818,90086.34383035498,0.013264200550494683,0.0,1.4413815012856796e6,7713.395211777995
1,4.000739003488106,1.7999999947882468,5.5006817862509205,0.8613456730737631,1.380105332720155,16.184147767198723,0.35399318571083765,0.00025,CRS2,7,XTOL_REACHED,20433,22.891000032424927,0.0002499999515585638,2.4707697057936598e7,6.761740978811064e6,2.7347327893394e6,9.496473768150464e6,1198.0,3581.0,125.0,233.0,161.71434258293766,42774.165807109675,0.014017923059398097,0.0,684386.6529137548,845062.1818804315
2,6.554951552188841,1.8,0.12943955690083167,1.9416219127757355,1.3628508926936498,17.025506297766277,0.41072174404196204,0.00025,CRS2,7,XTOL_REACHED,33129,36.70799994468689,0.000249999994788575,2.8014316397344213e7,7.431104238061693e6,4.284353711655404e6,1.1715457949717097e7,2933.0,4807.0,316.0,351.0,63.55690979870589,90078.2692873858,0.013261834134831452,0.0,1.4412523085981729e6,7815.439330214087
1,4.000741025323775,1.8,5.500665427486393,0.8613473531431136,1.3801053206596268,16.18415043232104,0.35399317966347754,0.00025,CRS2,8,XTOL_REACHED,20476,22.82800006866455,0.00024999999864220093,2.4707697773138367e7,6.761740434940687e6,2.734731482009179e6,9.496471916949866e6,1198.0,3581.0,125.0,233.0,161.71458477044186,42774.23798790707,0.014017898463495347,0.0,684387.8078065132,845060.9342887327
2,6.555250842324038,1.7999999952909438,0.1352198737709577,1.9419876756432501,1.3616856151234789,17.022726495398068,0.41071773935357064,0.00025,CRS2,8,XTOL_REACHED,22714,26.88700008392334,0.00024999996011344647,2.8014028495694775e7,7.431334326872723e6,4.284611535967725e6,1.1715945862840448e7,2933.0,4806.0,315.0,351.0,60.54222024625582,90075.47152393329,0.01325972178112363,0.0,1.4412075443829326e6,7777.185810536621
1,4.012046829873494,1.8,5.505881172374947,0.8565728972936744,1.3800941614609998,16.171892265171675,0.35399533860314425,0.00025,CRS2,9,XTOL_REACHED,26524,31.206000089645386,0.0002499999943813222,2.4709304172028407e7,6.762003465294804e6,2.732098058838889e6,9.494101524133693e6,1194.0,3586.0,125.0,234.0,161.7250161127884,42689.44482354666,0.014028481390459492,0.0,683031.1171767466,845916.7852515648
2,6.546114327133005,1.8,0.13079017827285233,1.9447986597379785,1.3624734441954258,17.02898764229517,0.4107164203820925,0.00025,CRS2,9,XTOL_REACHED,23053,26.549999952316284,0.0002499999047798082,2.801040366442641e7,7.430730449381611e6,4.289124090259528e6,1.1719854539641138e7,2935.0,4806.0,316.0,351.0,62.01690659067182,90096.87680628918,0.013257738160798989,0.0,1.4415500289006268e6,7705.642155478558
1,4.000741559483986,1.8,5.5006679648437435,0.8613468914319726,1.380105318758957,16.184148785110374,0.35399318000404006,0.00025,CRS2,10,XTOL_REACHED,18869,22.263999938964844,0.0002499999948966468,2.4707697737229183e7,6.7617405627321e6,2.7347315075793928e6,9.496472070311492e6,1198.0,3581.0,125.0,233.0,161.71455342015747,42774.22238550682,0.014017901689691895,0.0,684387.5581681092,845061.1602749089
2,6.5556808936985265,1.7999999996079374,0.12461486557511331,1.9425029470808906,1.3630240345908302,17.023289289586444,0.41071827490726476,0.00025,CRS2,10,XTOL_REACHED,32630,37.34400010108948,0.000249999998145207,2.801408129249423e7,7.431161018897258e6,4.284708942380708e6,1.1715869961277965e7,2935.0,4806.0,316.0,351.0,65.15608450840442,90086.36288767781,0.013264194192075703,0.0,1.441381806202845e6,7713.445876794763
1,3.9997145140544577,1.799999996124781,5.511320414898546,0.8595042551961669,1.3676434584263872,16.16658196928004,0.3535273895086351,0.0003,CRS2,1,XTOL_REACHED,20191,23.23799991607666,0.00029999982642344504,2.4678512120088622e7,6.752915727172337e6,2.7252094241119684e6,9.478125151284305e6,1196.0,3580.0,125.0,232.0,161.55617971758912,42704.211828098036,0.013984956047689998,0.0,683267.3892495686,845868.477859039
2,6.493494424458669,1.7999999905956119,0.126316861518818,1.9603535391773206,1.354521065586391,17.05040725469248,0.4102955826944247,0.0003,CRS2,1,XTOL_REACHED,12807,14.64299988746643,0.00029999984622914157,2.7968560935664292e7,7.4210775623637065e6,4.304136618277899e6,1.1725214180641606e7,2937.0,4797.0,317.0,350.0,64.59883812516108,90144.44937940771,0.013211928784266793,0.0,1.4423111900705234e6,7751.926365245886
1,4.000751366278066,1.799999999042298,5.498110506770443,0.8614819607377663,1.3676424847061162,16.167964042900508,0.3535288839431534,0.0003,CRS2,2,XTOL_REACHED,30413,34.42900013923645,0.00029999998084707236,2.4678986691328127e7,6.752649940406451e6,2.72469841109026e6,9.477348351496711e6,1198.0,3580.0,125.0,233.0,161.74884547026016,42765.151137133194,0.013983753868739573,0.0,684242.4181941311,844847.3754011248
2,6.555103063951232,1.8,0.12941457473566215,1.9418137836056062,1.3515873401764398,17.007132108294627,0.4102991165482802,0.0003,CRS2,2,XTOL_REACHED,23974,26.97000002861023,0.0002999998738627,2.7987577837548725e7,7.423082896550567e6,4.275574491121648e6,1.1698657387672216e7,2936.0,4806.0,316.0,351.0,62.27919026248891,90066.02950314732,0.01323481496346113,0.0,1.4410564720503571e6,7656.843176566324
1,4.003204347687629,1.8,5.505060057881504,0.8593146273795963,1.3676402982682623,16.1643708785728,0.3535288813954505,0.0003,CRS2,3,XTOL_REACHED,46588,52.467000007629395,0.000299999773091243,2.467909479923229e7,6.752772861030067e6,2.724243724448245e6,9.477016585478313e6,1196.0,3582.0,125.0,234.0,161.67026181122037,42717.28735645939,0.01398685262530574,0.0,683476.5977033502,845504.2758019851
2,6.554767080459699,1.7999999998232483,0.12946608694138256,1.9414060264837218,1.3519928252912896,17.008937696171778,0.41030096953363693,0.0003,CRS2,3,XTOL_REACHED,31895,36.055999994277954,0.0002999999961723222,2.798809218782524e7,7.423101547107795e6,4.27522042597116e6,1.1698321973078955e7,2935.0,4806.0,316.0,351.0,62.699186093072115,90063.08192216212,0.013234850797423618,0.0,1.441009310754594e6,7711.547363985619
1,3.9997143086731937,1.7999999970540093,5.511319826244362,0.8595043843917844,1.3676434267317092,16.166582432199558,0.35352738849077336,0.0003,CRS2,4,XTOL_REACHED,20607,23.246000051498413,0.0002999999580910687,2.4678512058867924e7,6.752915673739098e6,2.7252094125648374e6,9.478125086303934e6,1196.0,3580.0,125.0,232.0,161.55618633540368,42704.21578999288,0.013984958087091553,0.0,683267.4526398861,845868.4221626018
2,6.608288441904357,1.8,0.13758340156933044,1.9257141972123877,1.3486642761042424,16.973392711992656,0.410315619907768,0.0003,CRS2,4,XTOL_REACHED,21935,25.075000047683716,0.00029999999525933926,2.8006950872953363e7,7.425486175649439e6,4.250156944819844e6,1.1675643120469283e7,2932.0,4811.0,316.0,351.0,59.1294393742098,89984.7472772004,0.013250313380632331,0.0,1.4397559564352063e6,7728.4679318917215
1,3.9997141827312355,1.7999999998708716,5.511320021101781,0.8595044665194678,1.3676434352771152,16.166582161812613,0.35352738928056565,0.0003,CRS2,5,XTOL_REACHED,25109,28.443000078201294,0.00029999997934524483,2.46785119944462e7,6.752915710778475e6,2.725209523111563e6,9.478125233890038e6,1196.0,3580.0,125.0,232.0,161.55618249675524,42704.21542562895,0.013984952869009136,0.0,683267.4468100632,845868.4319707833
2,6.554764380300904,1.8,0.12946640927389158,1.941406785684679,1.3519928427696293,17.0089393891986,0.41030096970909274,0.0003,CRS2,5,XTOL_REACHED,22341,25.3989999294281,0.00029999999640650934,2.7988091150755502e7,7.423101409005447e6,4.275221750114912e6,1.1698323159120359e7,2935.0,4806.0,316.0,351.0,62.69911104569238,90063.08489005108,0.013234851518985222,0.0,1.4410093582408172e6,7711.557333163246
